id,channel_id,episode_id,starting_time,end_time
6332,2,1190,2023-05-26 13:30:00,2023-05-26 15:30:00
6333,2,4042,2023-05-26 15:30:00,2023-05-26 16:30:00
6334,2,2038,2023-05-26 16:30:00,2023-05-26 17:00:00
6335,2,419,2023-05-26 17:00:00,2023-05-26 19:00:00
6336,2,1369,2023-05-26 19:00:00,2023-05-26 20:00:00
6337,2,2248,2023-05-26 20:00:00,2023-05-26 21:00:00
6338,2,2431,2023-05-26 21:00:00,2023-05-26 23:00:00
6339,3,7,2023-05-26 00:00:00,2023-05-26 00:30:00
6340,3,1658,2023-05-26 00:30:00,2023-05-26 01:30:00
6341,3,117,2023-05-26 01:30:00,2023-05-26 03:30:00
6342,3,2085,2023-05-26 03:30:00,2023-05-26 04:00:00
6343,3,545,2023-05-26 04:00:00,2023-05-26 05:00:00
6344,3,3229,2023-05-26 05:00:00,2023-05-26 07:00:00
6345,3,3142,2023-05-26 07:00:00,2023-05-26 07:30:00
6346,3,3861,2023-05-26 07:30:00,2023-05-26 08:00:00
6347,3,745,2023-05-26 08:00:00,2023-05-26 08:30:00
6348,3,3218,2023-05-26 08:30:00,2023-05-26 10:30:00
6349,3,1009,2023-05-26 10:30:00,2023-05-26 11:00:00
6350,3,2600,2023-05-26 11:00:00,2023-05-26 13:00:00
6351,3,1521,2023-05-26 13:00:00,2023-05-26 15:00:00
6352,3,3256,2023-05-26 15:00:00,2023-05-26 16:00:00
6353,3,2986,2023-05-26 16:00:00,2023-05-26 18:00:00
6354,3,3513,2023-05-26 18:00:00,2023-05-26 18:30:00
6355,3,2249,2023-05-26 18:30:00,2023-05-26 19:30:00
6356,3,2111,2023-05-26 19:30:00,2023-05-26 21:30:00
6357,3,3720,2023-05-26 21:30:00,2023-05-26 22:30:00
6358,4,3868,2023-05-26 00:00:00,2023-05-26 00:30:00
6359,4,825,2023-05-26 00:30:00,2023-05-26 01:30:00
6360,4,1608,2023-05-26 01:30:00,2023-05-26 02:30:00
6361,4,3366,2023-05-26 02:30:00,2023-05-26 03:00:00
6362,4,699,2023-05-26 03:00:00,2023-05-26 03:30:00
6363,4,689,2023-05-26 03:30:00,2023-05-26 04:00:00
6364,4,2917,2023-05-26 04:00:00,2023-05-26 05:00:00
6365,4,1434,2023-05-26 05:00:00,2023-05-26 05:30:00
6366,4,331,2023-05-26 05:30:00,2023-05-26 06:00:00
6367,4,2057,2023-05-26 06:00:00,2023-05-26 08:00:00
6368,4,2107,2023-05-26 08:00:00,2023-05-26 10:00:00
6369,4,3531,2023-05-26 10:00:00,2023-05-26 11:00:00
6370,4,492,2023-05-26 11:00:00,2023-05-26 12:00:00
6371,4,3479,2023-05-26 12:00:00,2023-05-26 12:30:00
6372,4,2476,2023-05-26 12:30:00,2023-05-26 13:30:00
6373,4,3175,2023-05-26 13:30:00,2023-05-26 15:30:00
6374,4,1083,2023-05-26 15:30:00,2023-05-26 16:00:00
6375,4,1026,2023-05-26 16:00:00,2023-05-26 18:00:00
6376,4,3382,2023-05-26 18:00:00,2023-05-26 19:00:00
6377,4,830,2023-05-26 19:00:00,2023-05-26 19:30:00
6378,4,284,2023-05-26 19:30:00,2023-05-26 21:30:00
6379,4,2581,2023-05-26 21:30:00,2023-05-26 22:00:00
6380,5,2823,2023-05-26 00:00:00,2023-05-26 02:00:00
6381,5,3176,2023-05-26 02:00:00,2023-05-26 04:00:00
6382,5,2071,2023-05-26 04:00:00,2023-05-26 04:30:00
6383,5,1432,2023-05-26 04:30:00,2023-05-26 05:00:00
6384,5,1896,2023-05-26 05:00:00,2023-05-26 07:00:00
6385,5,3275,2023-05-26 07:00:00,2023-05-26 07:30:00
6386,5,920,2023-05-26 07:30:00,2023-05-26 08:30:00
6387,5,3076,2023-05-26 08:30:00,2023-05-26 09:00:00
6388,5,2639,2023-05-26 09:00:00,2023-05-26 11:00:00
6389,5,253,2023-05-26 11:00:00,2023-05-26 11:30:00
6390,5,4210,2023-05-26 11:30:00,2023-05-26 13:30:00
6391,5,4253,2023-05-26 13:30:00,2023-05-26 14:00:00
6392,5,1672,2023-05-26 14:00:00,2023-05-26 16:00:00
6393,5,3708,2023-05-26 16:00:00,2023-05-26 16:30:00
6394,5,4128,2023-05-26 16:30:00,2023-05-26 17:00:00
6395,5,1960,2023-05-26 17:00:00,2023-05-26 18:00:00
6396,5,4192,2023-05-26 18:00:00,2023-05-26 20:00:00
6397,5,1278,2023-05-26 20:00:00,2023-05-26 22:00:00
6398,5,3556,2023-05-26 22:00:00,2023-05-26 23:00:00
6399,6,3888,2023-05-26 00:00:00,2023-05-26 00:30:00
6400,6,1856,2023-05-26 00:30:00,2023-05-26 01:30:00
6401,6,2689,2023-05-26 01:30:00,2023-05-26 03:30:00
6402,6,2407,2023-05-26 03:30:00,2023-05-26 05:30:00
6403,6,3769,2023-05-26 05:30:00,2023-05-26 06:30:00
6404,6,1216,2023-05-26 06:30:00,2023-05-26 07:00:00
6405,6,1517,2023-05-26 07:00:00,2023-05-26 09:00:00
6406,6,710,2023-05-26 09:00:00,2023-05-26 09:30:00
6407,6,268,2023-05-26 09:30:00,2023-05-26 11:30:00
6408,6,3706,2023-05-26 11:30:00,2023-05-26 12:30:00
6409,6,114,2023-05-26 12:30:00,2023-05-26 14:30:00
6410,6,2895,2023-05-26 14:30:00,2023-05-26 16:30:00
6411,6,2244,2023-05-26 16:30:00,2023-05-26 17:30:00
6412,6,1326,2023-05-26 17:30:00,2023-05-26 18:30:00
6413,6,3339,2023-05-26 18:30:00,2023-05-26 19:00:00
6414,6,932,2023-05-26 19:00:00,2023-05-26 20:00:00
6415,6,3478,2023-05-26 20:00:00,2023-05-26 20:30:00
6416,6,250,2023-05-26 20:30:00,2023-05-26 21:00:00
6417,6,880,2023-05-26 21:00:00,2023-05-26 21:30:00
6418,6,849,2023-05-26 21:30:00,2023-05-26 22:00:00
6419,6,4301,2023-05-26 22:00:00,2023-05-26 22:30:00
6420,6,1458,2023-05-26 22:30:00,2023-05-26 23:00:00
6421,6,236,2023-05-26 23:00:00,2023-05-26 23:30:00
6422,7,3295,2023-05-26 00:00:00,2023-05-26 02:00:00
6423,7,3706,2023-05-26 02:00:00,2023-05-26 03:00:00
6424,7,2018,2023-05-26 03:00:00,2023-05-26 05:00:00
6425,7,631,2023-05-26 05:00:00,2023-05-26 05:30:00
6426,7,2040,2023-05-26 05:30:00,2023-05-26 06:00:00
6427,7,1273,2023-05-26 06:00:00,2023-05-26 07:00:00
6428,7,2487,2023-05-26 07:00:00,2023-05-26 07:30:00
6429,7,99,2023-05-26 07:30:00,2023-05-26 08:30:00
6430,7,764,2023-05-26 08:30:00,2023-05-26 09:30:00
6431,7,2034,2023-05-26 09:30:00,2023-05-26 10:00:00
6432,7,2410,2023-05-26 10:00:00,2023-05-26 10:30:00
6433,7,2133,2023-05-26 10:30:00,2023-05-26 11:00:00
6434,7,263,2023-05-26 11:00:00,2023-05-26 13:00:00
6435,7,482,2023-05-26 13:00:00,2023-05-26 14:00:00
6436,7,3990,2023-05-26 14:00:00,2023-05-26 14:30:00
6437,7,2713,2023-05-26 14:30:00,2023-05-26 15:30:00
6438,7,827,2023-05-26 15:30:00,2023-05-26 16:30:00
6439,7,1087,2023-05-26 16:30:00,2023-05-26 17:00:00
6440,7,1716,2023-05-26 17:00:00,2023-05-26 19:00:00
6441,7,2953,2023-05-26 19:00:00,2023-05-26 19:30:00
6442,7,509,2023-05-26 19:30:00,2023-05-26 21:30:00
6443,7,1325,2023-05-26 21:30:00,2023-05-26 22:30:00
6444,8,1374,2023-05-26 00:00:00,2023-05-26 01:00:00
6445,8,2349,2023-05-26 01:00:00,2023-05-26 03:00:00
6446,8,2426,2023-05-26 03:00:00,2023-05-26 03:30:00
6447,8,737,2023-05-26 03:30:00,2023-05-26 04:00:00
6448,8,1489,2023-05-26 04:00:00,2023-05-26 05:00:00
6449,8,181,2023-05-26 05:00:00,2023-05-26 05:30:00
6450,8,3763,2023-05-26 05:30:00,2023-05-26 06:30:00
6451,8,4253,2023-05-26 06:30:00,2023-05-26 07:00:00
6452,8,3657,2023-05-26 07:00:00,2023-05-26 07:30:00
6453,8,3398,2023-05-26 07:30:00,2023-05-26 08:30:00
6454,8,3666,2023-05-26 08:30:00,2023-05-26 09:00:00
6455,8,1236,2023-05-26 09:00:00,2023-05-26 10:00:00
6456,8,3703,2023-05-26 10:00:00,2023-05-26 11:00:00
6457,8,3455,2023-05-26 11:00:00,2023-05-26 11:30:00
6458,8,1631,2023-05-26 11:30:00,2023-05-26 12:30:00
6459,8,1939,2023-05-26 12:30:00,2023-05-26 13:30:00
6460,8,2778,2023-05-26 13:30:00,2023-05-26 14:30:00
6461,8,2836,2023-05-26 14:30:00,2023-05-26 15:30:00
6462,8,1580,2023-05-26 15:30:00,2023-05-26 16:30:00
6463,8,2503,2023-05-26 16:30:00,2023-05-26 17:30:00
6464,8,1962,2023-05-26 17:30:00,2023-05-26 18:30:00
6465,8,1106,2023-05-26 18:30:00,2023-05-26 19:00:00
6466,8,4254,2023-05-26 19:00:00,2023-05-26 19:30:00
6467,8,903,2023-05-26 19:30:00,2023-05-26 20:30:00
6468,8,1615,2023-05-26 20:30:00,2023-05-26 21:30:00
6469,8,653,2023-05-26 21:30:00,2023-05-26 23:30:00
6470,9,3266,2023-05-26 00:00:00,2023-05-26 00:30:00
6471,9,2503,2023-05-26 00:30:00,2023-05-26 01:30:00
6472,9,4130,2023-05-26 01:30:00,2023-05-26 02:00:00
6473,9,1549,2023-05-26 02:00:00,2023-05-26 02:30:00
6474,9,1281,2023-05-26 02:30:00,2023-05-26 04:30:00
6475,9,2324,2023-05-26 04:30:00,2023-05-26 05:00:00
6476,9,2532,2023-05-26 05:00:00,2023-05-26 06:00:00
6477,9,2890,2023-05-26 06:00:00,2023-05-26 07:00:00
6478,9,2577,2023-05-26 07:00:00,2023-05-26 09:00:00
6479,9,2883,2023-05-26 09:00:00,2023-05-26 10:00:00
6480,9,2665,2023-05-26 10:00:00,2023-05-26 12:00:00
6481,9,2189,2023-05-26 12:00:00,2023-05-26 13:00:00
6482,9,2416,2023-05-26 13:00:00,2023-05-26 13:30:00
6483,9,1653,2023-05-26 13:30:00,2023-05-26 14:30:00
6484,9,1332,2023-05-26 14:30:00,2023-05-26 15:30:00
6485,9,4058,2023-05-26 15:30:00,2023-05-26 16:30:00
6486,9,2931,2023-05-26 16:30:00,2023-05-26 17:00:00
6487,9,295,2023-05-26 17:00:00,2023-05-26 18:00:00
6488,9,2942,2023-05-26 18:00:00,2023-05-26 18:30:00
6489,9,2364,2023-05-26 18:30:00,2023-05-26 19:00:00
6490,9,3659,2023-05-26 19:00:00,2023-05-26 19:30:00
6491,9,4249,2023-05-26 19:30:00,2023-05-26 20:00:00
6492,9,934,2023-05-26 20:00:00,2023-05-26 21:00:00
6493,9,736,2023-05-26 21:00:00,2023-05-26 21:30:00
6494,9,4053,2023-05-26 21:30:00,2023-05-26 22:30:00
6495,10,3980,2023-05-26 00:00:00,2023-05-26 02:00:00
6496,10,1467,2023-05-26 02:00:00,2023-05-26 04:00:00
6497,10,1750,2023-05-26 04:00:00,2023-05-26 04:30:00
6498,10,2349,2023-05-26 04:30:00,2023-05-26 06:30:00
6499,10,4296,2023-05-26 06:30:00,2023-05-26 08:30:00
6500,10,3974,2023-05-26 08:30:00,2023-05-26 09:30:00
6501,10,1705,2023-05-26 09:30:00,2023-05-26 10:00:00
6502,10,672,2023-05-26 10:00:00,2023-05-26 10:30:00
6503,10,2670,2023-05-26 10:30:00,2023-05-26 12:30:00
6504,10,33,2023-05-26 12:30:00,2023-05-26 13:30:00
6505,10,732,2023-05-26 13:30:00,2023-05-26 14:00:00
6506,10,133,2023-05-26 14:00:00,2023-05-26 16:00:00
6507,10,3470,2023-05-26 16:00:00,2023-05-26 16:30:00
6508,10,206,2023-05-26 16:30:00,2023-05-26 17:30:00
6509,10,3857,2023-05-26 17:30:00,2023-05-26 18:00:00
6510,10,1585,2023-05-26 18:00:00,2023-05-26 19:00:00
6511,10,4165,2023-05-26 19:00:00,2023-05-26 21:00:00
6512,10,3833,2023-05-26 21:00:00,2023-05-26 21:30:00
6513,10,2097,2023-05-26 21:30:00,2023-05-26 22:00:00
6514,10,2757,2023-05-26 22:00:00,2023-05-26 22:30:00
6515,11,3047,2023-05-26 00:00:00,2023-05-26 01:00:00
6516,11,2670,2023-05-26 01:00:00,2023-05-26 03:00:00
6517,11,3338,2023-05-26 03:00:00,2023-05-26 03:30:00
6518,11,676,2023-05-26 03:30:00,2023-05-26 04:00:00
6519,11,3180,2023-05-26 04:00:00,2023-05-26 06:00:00
6520,11,907,2023-05-26 06:00:00,2023-05-26 06:30:00
6521,11,843,2023-05-26 06:30:00,2023-05-26 07:00:00
6522,11,1766,2023-05-26 07:00:00,2023-05-26 08:00:00
6523,11,131,2023-05-26 08:00:00,2023-05-26 09:00:00
6524,11,1674,2023-05-26 09:00:00,2023-05-26 11:00:00
6525,11,1747,2023-05-26 11:00:00,2023-05-26 11:30:00
6526,11,2054,2023-05-26 11:30:00,2023-05-26 13:30:00
6527,11,1468,2023-05-26 13:30:00,2023-05-26 14:30:00
6528,11,3808,2023-05-26 14:30:00,2023-05-26 15:30:00
6529,11,3796,2023-05-26 15:30:00,2023-05-26 16:00:00
6530,11,2652,2023-05-26 16:00:00,2023-05-26 18:00:00
6531,11,894,2023-05-26 18:00:00,2023-05-26 19:00:00
6532,11,1763,2023-05-26 19:00:00,2023-05-26 19:30:00
6533,11,1564,2023-05-26 19:30:00,2023-05-26 20:00:00
6534,11,3669,2023-05-26 20:00:00,2023-05-26 20:30:00
6535,11,1931,2023-05-26 20:30:00,2023-05-26 22:30:00
6536,12,1074,2023-05-26 00:00:00,2023-05-26 02:00:00
6537,12,3470,2023-05-26 02:00:00,2023-05-26 02:30:00
6538,12,2780,2023-05-26 02:30:00,2023-05-26 03:30:00
6539,12,1734,2023-05-26 03:30:00,2023-05-26 05:30:00
6540,12,4129,2023-05-26 05:30:00,2023-05-26 06:00:00
6541,12,3750,2023-05-26 06:00:00,2023-05-26 07:00:00
6542,12,3342,2023-05-26 07:00:00,2023-05-26 07:30:00
6543,12,3396,2023-05-26 07:30:00,2023-05-26 08:30:00
6544,12,2633,2023-05-26 08:30:00,2023-05-26 09:30:00
6545,12,3086,2023-05-26 09:30:00,2023-05-26 10:00:00
6546,12,3600,2023-05-26 10:00:00,2023-05-26 12:00:00
6547,12,1820,2023-05-26 12:00:00,2023-05-26 12:30:00
6548,12,4185,2023-05-26 12:30:00,2023-05-26 13:00:00
6549,12,1858,2023-05-26 13:00:00,2023-05-26 14:00:00
6550,12,1803,2023-05-26 14:00:00,2023-05-26 14:30:00
6551,12,1515,2023-05-26 14:30:00,2023-05-26 16:30:00
6552,12,1800,2023-05-26 16:30:00,2023-05-26 17:00:00
6553,12,3752,2023-05-26 17:00:00,2023-05-26 18:00:00
6554,12,1358,2023-05-26 18:00:00,2023-05-26 19:00:00
6555,12,2451,2023-05-26 19:00:00,2023-05-26 20:00:00
6556,12,3820,2023-05-26 20:00:00,2023-05-26 20:30:00
6557,12,4275,2023-05-26 20:30:00,2023-05-26 21:30:00
6558,12,2137,2023-05-26 21:30:00,2023-05-26 22:00:00
6559,12,1456,2023-05-26 22:00:00,2023-05-26 22:30:00
6560,12,1750,2023-05-26 22:30:00,2023-05-26 23:00:00
6561,1,484,2023-05-27 00:00:00,2023-05-27 01:00:00
6562,1,3868,2023-05-27 01:00:00,2023-05-27 01:30:00
6563,1,4202,2023-05-27 01:30:00,2023-05-27 02:30:00
6564,1,2310,2023-05-27 02:30:00,2023-05-27 04:30:00
6565,1,974,2023-05-27 04:30:00,2023-05-27 06:30:00
6566,1,119,2023-05-27 06:30:00,2023-05-27 08:30:00
6567,1,332,2023-05-27 08:30:00,2023-05-27 09:00:00
6568,1,61,2023-05-27 09:00:00,2023-05-27 09:30:00
6569,1,352,2023-05-27 09:30:00,2023-05-27 10:30:00
6570,1,1431,2023-05-27 10:30:00,2023-05-27 11:30:00
6571,1,2220,2023-05-27 11:30:00,2023-05-27 12:00:00
6572,1,3072,2023-05-27 12:00:00,2023-05-27 13:00:00
6573,1,2833,2023-05-27 13:00:00,2023-05-27 13:30:00
6574,1,68,2023-05-27 13:30:00,2023-05-27 14:00:00
6575,1,775,2023-05-27 14:00:00,2023-05-27 15:00:00
6576,1,2394,2023-05-27 15:00:00,2023-05-27 17:00:00
6577,1,4047,2023-05-27 17:00:00,2023-05-27 18:00:00
6578,1,2106,2023-05-27 18:00:00,2023-05-27 20:00:00
6579,1,3990,2023-05-27 20:00:00,2023-05-27 20:30:00
6580,1,4124,2023-05-27 20:30:00,2023-05-27 21:00:00
6581,1,3268,2023-05-27 21:00:00,2023-05-27 21:30:00
6582,1,1118,2023-05-27 21:30:00,2023-05-27 22:30:00
6583,1,32,2023-05-27 22:30:00,2023-05-27 23:30:00
6584,2,227,2023-05-27 00:00:00,2023-05-27 02:00:00
6585,2,2546,2023-05-27 02:00:00,2023-05-27 03:00:00
6586,2,3161,2023-05-27 03:00:00,2023-05-27 03:30:00
6587,2,3673,2023-05-27 03:30:00,2023-05-27 05:30:00
6588,2,1039,2023-05-27 05:30:00,2023-05-27 06:30:00
6589,2,3679,2023-05-27 06:30:00,2023-05-27 08:30:00
6590,2,1393,2023-05-27 08:30:00,2023-05-27 10:30:00
6591,2,2007,2023-05-27 10:30:00,2023-05-27 11:30:00
6592,2,1945,2023-05-27 11:30:00,2023-05-27 12:30:00
6593,2,700,2023-05-27 12:30:00,2023-05-27 13:00:00
6594,2,2642,2023-05-27 13:00:00,2023-05-27 15:00:00
6595,2,164,2023-05-27 15:00:00,2023-05-27 17:00:00
6596,2,3493,2023-05-27 17:00:00,2023-05-27 19:00:00
6597,2,4087,2023-05-27 19:00:00,2023-05-27 19:30:00
6598,2,2343,2023-05-27 19:30:00,2023-05-27 21:30:00
6599,2,2033,2023-05-27 21:30:00,2023-05-27 22:00:00
6600,2,467,2023-05-27 22:00:00,2023-05-27 23:00:00
6601,3,3897,2023-05-27 00:00:00,2023-05-27 00:30:00
6602,3,946,2023-05-27 00:30:00,2023-05-27 01:00:00
6603,3,693,2023-05-27 01:00:00,2023-05-27 01:30:00
6604,3,2328,2023-05-27 01:30:00,2023-05-27 02:00:00
6605,3,2064,2023-05-27 02:00:00,2023-05-27 04:00:00
6606,3,2102,2023-05-27 04:00:00,2023-05-27 04:30:00
6607,3,1184,2023-05-27 04:30:00,2023-05-27 06:30:00
6608,3,1830,2023-05-27 06:30:00,2023-05-27 07:00:00
6609,3,2571,2023-05-27 07:00:00,2023-05-27 09:00:00
6610,3,2448,2023-05-27 09:00:00,2023-05-27 10:00:00
6611,3,3828,2023-05-27 10:00:00,2023-05-27 10:30:00
6612,3,662,2023-05-27 10:30:00,2023-05-27 12:30:00
6613,3,1077,2023-05-27 12:30:00,2023-05-27 14:30:00
6614,3,2955,2023-05-27 14:30:00,2023-05-27 15:00:00
6615,3,3485,2023-05-27 15:00:00,2023-05-27 15:30:00
6616,3,732,2023-05-27 15:30:00,2023-05-27 16:00:00
6617,3,1027,2023-05-27 16:00:00,2023-05-27 18:00:00
6618,3,864,2023-05-27 18:00:00,2023-05-27 19:00:00
6619,3,1858,2023-05-27 19:00:00,2023-05-27 20:00:00
6620,3,1035,2023-05-27 20:00:00,2023-05-27 22:00:00
6621,4,2368,2023-05-27 00:00:00,2023-05-27 00:30:00
6622,4,3031,2023-05-27 00:30:00,2023-05-27 01:30:00
6623,4,1251,2023-05-27 01:30:00,2023-05-27 02:30:00
6624,4,1947,2023-05-27 02:30:00,2023-05-27 03:30:00
6625,4,2365,2023-05-27 03:30:00,2023-05-27 04:00:00
6626,4,1390,2023-05-27 04:00:00,2023-05-27 06:00:00
6627,4,2694,2023-05-27 06:00:00,2023-05-27 07:00:00
6628,4,535,2023-05-27 07:00:00,2023-05-27 08:00:00
6629,4,3601,2023-05-27 08:00:00,2023-05-27 10:00:00
6630,4,2016,2023-05-27 10:00:00,2023-05-27 11:00:00
6631,4,4222,2023-05-27 11:00:00,2023-05-27 12:00:00
6632,4,1471,2023-05-27 12:00:00,2023-05-27 13:00:00
6633,4,4043,2023-05-27 13:00:00,2023-05-27 14:00:00
6634,4,1530,2023-05-27 14:00:00,2023-05-27 14:30:00
6635,4,2228,2023-05-27 14:30:00,2023-05-27 16:30:00
6636,4,2634,2023-05-27 16:30:00,2023-05-27 18:30:00
6637,4,649,2023-05-27 18:30:00,2023-05-27 20:30:00
6638,4,4263,2023-05-27 20:30:00,2023-05-27 21:00:00
6639,4,3116,2023-05-27 21:00:00,2023-05-27 22:00:00
6640,4,4071,2023-05-27 22:00:00,2023-05-27 23:00:00
6641,5,1552,2023-05-27 00:00:00,2023-05-27 00:30:00
6642,5,3463,2023-05-27 00:30:00,2023-05-27 01:00:00
6643,5,2546,2023-05-27 01:00:00,2023-05-27 02:00:00
6644,5,175,2023-05-27 02:00:00,2023-05-27 02:30:00
6645,5,3288,2023-05-27 02:30:00,2023-05-27 04:30:00
6646,5,3190,2023-05-27 04:30:00,2023-05-27 06:30:00
6647,5,193,2023-05-27 06:30:00,2023-05-27 07:00:00
6648,5,2759,2023-05-27 07:00:00,2023-05-27 07:30:00
6649,5,986,2023-05-27 07:30:00,2023-05-27 08:30:00
6650,5,3663,2023-05-27 08:30:00,2023-05-27 09:00:00
6651,5,1768,2023-05-27 09:00:00,2023-05-27 10:00:00
6652,5,3682,2023-05-27 10:00:00,2023-05-27 12:00:00
6653,5,951,2023-05-27 12:00:00,2023-05-27 13:00:00
6654,5,3826,2023-05-27 13:00:00,2023-05-27 13:30:00
6655,5,2075,2023-05-27 13:30:00,2023-05-27 14:00:00
6656,5,593,2023-05-27 14:00:00,2023-05-27 16:00:00
6657,5,3682,2023-05-27 16:00:00,2023-05-27 18:00:00
6658,5,2220,2023-05-27 18:00:00,2023-05-27 18:30:00
6659,5,2332,2023-05-27 18:30:00,2023-05-27 19:00:00
6660,5,3492,2023-05-27 19:00:00,2023-05-27 21:00:00
6661,5,353,2023-05-27 21:00:00,2023-05-27 22:00:00
6662,6,546,2023-05-27 00:00:00,2023-05-27 01:00:00
6663,6,2784,2023-05-27 01:00:00,2023-05-27 03:00:00
6664,6,483,2023-05-27 03:00:00,2023-05-27 04:00:00
6665,6,3,2023-05-27 04:00:00,2023-05-27 04:30:00
6666,6,2946,2023-05-27 04:30:00,2023-05-27 05:00:00
6667,6,1855,2023-05-27 05:00:00,2023-05-27 07:00:00
6668,6,2082,2023-05-27 07:00:00,2023-05-27 07:30:00
6669,6,924,2023-05-27 07:30:00,2023-05-27 08:30:00
6670,6,2888,2023-05-27 08:30:00,2023-05-27 09:30:00
6671,6,1401,2023-05-27 09:30:00,2023-05-27 10:00:00
6672,6,3138,2023-05-27 10:00:00,2023-05-27 10:30:00
6673,6,3285,2023-05-27 10:30:00,2023-05-27 12:30:00
6674,6,120,2023-05-27 12:30:00,2023-05-27 13:30:00
6675,6,3545,2023-05-27 13:30:00,2023-05-27 14:00:00
6676,6,1611,2023-05-27 14:00:00,2023-05-27 15:00:00
6677,6,531,2023-05-27 15:00:00,2023-05-27 17:00:00
6678,6,3881,2023-05-27 17:00:00,2023-05-27 17:30:00
6679,6,4185,2023-05-27 17:30:00,2023-05-27 18:00:00
6680,6,2210,2023-05-27 18:00:00,2023-05-27 18:30:00
6681,6,1403,2023-05-27 18:30:00,2023-05-27 19:00:00
6682,6,2682,2023-05-27 19:00:00,2023-05-27 21:00:00
6683,6,64,2023-05-27 21:00:00,2023-05-27 21:30:00
6684,6,1614,2023-05-27 21:30:00,2023-05-27 22:30:00
6685,6,548,2023-05-27 22:30:00,2023-05-27 23:30:00
6686,7,374,2023-05-27 00:00:00,2023-05-27 02:00:00
6687,7,1657,2023-05-27 02:00:00,2023-05-27 03:00:00
6688,7,1364,2023-05-27 03:00:00,2023-05-27 04:00:00
6689,7,2341,2023-05-27 04:00:00,2023-05-27 06:00:00
6690,7,1993,2023-05-27 06:00:00,2023-05-27 06:30:00
6691,7,2289,2023-05-27 06:30:00,2023-05-27 07:30:00
6692,7,2921,2023-05-27 07:30:00,2023-05-27 08:00:00
6693,7,3893,2023-05-27 08:00:00,2023-05-27 08:30:00
6694,7,4235,2023-05-27 08:30:00,2023-05-27 09:30:00
6695,7,3482,2023-05-27 09:30:00,2023-05-27 10:00:00
6696,7,1739,2023-05-27 10:00:00,2023-05-27 10:30:00
6697,7,3808,2023-05-27 10:30:00,2023-05-27 11:30:00
6698,7,3198,2023-05-27 11:30:00,2023-05-27 13:30:00
6699,7,3967,2023-05-27 13:30:00,2023-05-27 15:30:00
6700,7,3269,2023-05-27 15:30:00,2023-05-27 16:00:00
6701,7,222,2023-05-27 16:00:00,2023-05-27 18:00:00
6702,7,845,2023-05-27 18:00:00,2023-05-27 18:30:00
6703,7,457,2023-05-27 18:30:00,2023-05-27 20:30:00
6704,7,199,2023-05-27 20:30:00,2023-05-27 21:00:00
6705,7,3868,2023-05-27 21:00:00,2023-05-27 21:30:00
6706,7,1478,2023-05-27 21:30:00,2023-05-27 22:30:00
6707,7,2163,2023-05-27 22:30:00,2023-05-27 23:30:00
6708,8,550,2023-05-27 00:00:00,2023-05-27 01:00:00
6709,8,924,2023-05-27 01:00:00,2023-05-27 02:00:00
6710,8,1644,2023-05-27 02:00:00,2023-05-27 03:00:00
6711,8,2037,2023-05-27 03:00:00,2023-05-27 03:30:00
6712,8,39,2023-05-27 03:30:00,2023-05-27 05:30:00
6713,8,2215,2023-05-27 05:30:00,2023-05-27 06:00:00
6714,8,660,2023-05-27 06:00:00,2023-05-27 08:00:00
6715,8,2471,2023-05-27 08:00:00,2023-05-27 09:00:00
6716,8,2912,2023-05-27 09:00:00,2023-05-27 10:00:00
6717,8,4277,2023-05-27 10:00:00,2023-05-27 11:00:00
6718,8,1675,2023-05-27 11:00:00,2023-05-27 13:00:00
6719,8,3670,2023-05-27 13:00:00,2023-05-27 13:30:00
6720,8,3601,2023-05-27 13:30:00,2023-05-27 15:30:00
6721,8,3626,2023-05-27 15:30:00,2023-05-27 16:00:00
6722,8,1685,2023-05-27 16:00:00,2023-05-27 18:00:00
6723,8,396,2023-05-27 18:00:00,2023-05-27 18:30:00
6724,8,916,2023-05-27 18:30:00,2023-05-27 19:00:00
6725,8,954,2023-05-27 19:00:00,2023-05-27 20:00:00
6726,8,3617,2023-05-27 20:00:00,2023-05-27 20:30:00
6727,8,439,2023-05-27 20:30:00,2023-05-27 22:30:00
6728,9,3283,2023-05-27 00:00:00,2023-05-27 02:00:00
6729,9,3393,2023-05-27 02:00:00,2023-05-27 03:00:00
6730,9,2260,2023-05-27 03:00:00,2023-05-27 04:00:00
6731,9,4254,2023-05-27 04:00:00,2023-05-27 04:30:00
6732,9,1067,2023-05-27 04:30:00,2023-05-27 05:00:00
6733,9,944,2023-05-27 05:00:00,2023-05-27 05:30:00
6734,9,3493,2023-05-27 05:30:00,2023-05-27 07:30:00
6735,9,2855,2023-05-27 07:30:00,2023-05-27 08:00:00
6736,9,2724,2023-05-27 08:00:00,2023-05-27 08:30:00
6737,9,919,2023-05-27 08:30:00,2023-05-27 09:30:00
6738,9,2486,2023-05-27 09:30:00,2023-05-27 10:00:00
6739,9,4027,2023-05-27 10:00:00,2023-05-27 11:00:00
6740,9,876,2023-05-27 11:00:00,2023-05-27 11:30:00
6741,9,52,2023-05-27 11:30:00,2023-05-27 12:00:00
6742,9,3655,2023-05-27 12:00:00,2023-05-27 12:30:00
6743,9,774,2023-05-27 12:30:00,2023-05-27 13:30:00
6744,9,612,2023-05-27 13:30:00,2023-05-27 14:00:00
6745,9,1362,2023-05-27 14:00:00,2023-05-27 15:00:00
